,date,icon01_x,icon01_y,icon02_x,icon02_y,icon03_x,icon03_y,icon04_x,icon04_y,icon05_x,icon05_y,icon06_x,icon06_y,icon07_x,icon07_y,icon08_x,icon08_y,icon11_x,icon11_y,icon15_x,icon15_y,icon01_nx,icon01_ny,icon02_nx,icon02_ny,icon03_nx,icon03_ny,icon04_nx,icon04_ny,icon05_nx,icon05_ny,icon06_nx,icon06_ny,icon07_nx,icon07_ny,icon08_nx,icon08_ny,icon11_nx,icon11_ny,icon15_nx,icon15_ny,"icon01_nx_[6, 1]","icon01_ny_[6, 1]","icon01_nx_[6, 3]","icon01_ny_[6, 3]","icon01_nx_[12, 1]","icon01_ny_[12, 1]","icon01_nx_[12, 3]","icon01_ny_[12, 3]","icon02_nx_[6, 1]","icon02_ny_[6, 1]","icon02_nx_[6, 3]","icon02_ny_[6, 3]","icon02_nx_[12, 1]","icon02_ny_[12, 1]","icon02_nx_[12, 3]","icon02_ny_[12, 3]","icon03_nx_[6, 1]","icon03_ny_[6, 1]","icon03_nx_[6, 3]","icon03_ny_[6, 3]","icon03_nx_[12, 1]","icon03_ny_[12, 1]","icon03_nx_[12, 3]","icon03_ny_[12, 3]","icon04_nx_[6, 1]","icon04_ny_[6, 1]","icon04_nx_[6, 3]","icon04_ny_[6, 3]","icon04_nx_[12, 1]","icon04_ny_[12, 1]","icon04_nx_[12, 3]","icon04_ny_[12, 3]","icon05_nx_[6, 1]","icon05_ny_[6, 1]","icon05_nx_[6, 3]","icon05_ny_[6, 3]","icon05_nx_[12, 1]","icon05_ny_[12, 1]","icon05_nx_[12, 3]","icon05_ny_[12, 3]","icon06_nx_[6, 1]","icon06_ny_[6, 1]","icon06_nx_[6, 3]","icon06_ny_[6, 3]","icon06_nx_[12, 1]","icon06_ny_[12, 1]","icon06_nx_[12, 3]","icon06_ny_[12, 3]","icon07_nx_[6, 1]","icon07_ny_[6, 1]","icon07_nx_[6, 3]","icon07_ny_[6, 3]","icon07_nx_[12, 1]","icon07_ny_[12, 1]","icon07_nx_[12, 3]","icon07_ny_[12, 3]","icon08_nx_[6, 1]","icon08_ny_[6, 1]","icon08_nx_[6, 3]","icon08_ny_[6, 3]","icon08_nx_[12, 1]","icon08_ny_[12, 1]","icon08_nx_[12, 3]","icon08_ny_[12, 3]","icon11_nx_[6, 1]","icon11_ny_[6, 1]","icon11_nx_[6, 3]","icon11_ny_[6, 3]","icon11_nx_[12, 1]","icon11_ny_[12, 1]","icon11_nx_[12, 3]","icon11_ny_[12, 3]","icon15_nx_[6, 1]","icon15_ny_[6, 1]","icon15_nx_[6, 3]","icon15_ny_[6, 3]","icon15_nx_[12, 1]","icon15_ny_[12, 1]","icon15_nx_[12, 3]","icon15_ny_[12, 3]"
187,2018/09,240.461095,257.3960036,220.4648955,278.5633639,258.5528946,264.3254437,260.1260945,249.8152035,238.2461951,281.779684,276.4169941,238.7641634,269.2547943,266.0145638,275.0093942,278.3057639,247.2092948,291.7672041,226.0331954,291.4764841,-0.902510652,-0.463066783,-1.503891269,0.264688096,-0.35840438,-0.224825747,-0.311090791,-0.723702223,-0.969123205,0.375268375,0.178853873,-1.103647964,-0.036547466,-0.166752123,0.136520662,0.255831552,-0.699560258,0.718649241,-1.336426066,0.708653999,-0.880908263,-0.524531199,-0.806762889,-0.423971467,-0.722719014,-0.49826522,-0.636433969,-0.42266829,-1.111811028,0.26075326,-1.135654587,-0.295349143,-1.496420702,0.276214256,-1.564278349,0.295787218,-0.399181223,-0.297360843,-0.621804109,-0.176266581,-0.412815007,-0.262617886,-0.060889062,-0.467166098,-0.342965209,-0.707545356,-0.494430948,-0.431461573,-0.230284161,-0.746071323,-0.579844427,-0.756686524,-0.871134272,0.355328499,-1.092512064,0.240079556,-1.167404495,0.310337255,-0.966757525,0.122047128,0.428495309,-1.186557869,0.418472299,-1.091995282,0.356528851,-1.153889873,0.41940612,-1.134620564,-0.056157703,-0.166752123,0.040772899,-0.175937624,0.003295557,-0.158199231,0.039714569,-0.111221591,0.130730973,0.257337165,0.020104332,0.293168211,0.019544039,0.233639583,0.059387061,0.290840206,-0.688541172,0.676403526,-0.601882598,0.66902729,-0.626784487,0.539898877,-0.680572567,0.620164471,-1.337484396,0.647999324,-0.761067923,0.425459676,-1.618937995,0.620986864,-2.111497358,0.498007424
188,2018/10,232.9262952,263.9868837,234.0233952,284.955524,267.5159943,264.7670437,259.2980945,251.7177636,241.289095,286.883844,252.3428947,241.9032034,273.0635942,265.4662438,280.391394,276.4584039,248.2028948,295.6422442,235.9277951,297.5337642,-1.129117841,-0.236465777,-1.096122838,0.484456911,-0.088841432,-0.2096431,-0.33599268,-0.658290319,-0.877608763,0.55075447,-0.545168546,-0.995724648,0.078001223,-0.185603909,0.29838294,0.192317479,-0.669677991,0.851876969,-1.038848494,0.916909306,-1.089835111,-0.223649092,-0.739154261,-0.31673137,-0.954119817,-0.272663738,-0.813299635,-0.31845207,-1.020794624,0.468236783,-0.541246499,0.379165254,-1.222811198,0.379570125,-0.811805522,0.352076882,-0.143189805,-0.133160516,-0.118287916,-0.281140715,-0.091269367,-0.189311006,-0.004361774,-0.294400227,-0.30330895,-0.718729906,-0.15669908,-0.435813932,-0.092514461,-0.662161894,-0.272866391,-0.718628689,-0.828863316,0.511760372,-0.651624121,0.756820946,-0.889935198,0.638952997,-0.813050616,0.681401147,-0.419289498,-1.220453128,0.00466516,-1.160823282,-0.487894202,-1.140377318,0.681000463,-1.278159839,0.08086494,-0.16816917,0.058640005,-0.149152904,0.049986598,-0.149178209,0.099292338,-0.133135212,0.317557394,0.198023624,0.148162295,0.227705698,0.29956578,0.207689909,-0.116856057,0.214496796,-0.714003353,0.850320747,-0.579159625,0.544036149,-0.689412738,0.845044777,-0.638737394,0.785769193,-0.964454101,0.877231989,-0.518399016,0.623998089,-1.082675818,0.865060567,-0.867212224,0.923361931
189,2018/11,228.4343953,271.3763238,253.3157947,287.9252841,274.0571942,264.0457637,258.9047946,253.6902436,242.613895,291.7524841,228.9725953,249.2006435,267.2468943,265.9556838,283.9103939,273.9854439,252.8810947,298.6856042,247.9958948,301.4456042,-1.264210588,0.017590516,-0.515908827,0.586560212,0.10788349,-0.234441424,-0.347821077,-0.590474496,-0.837765741,0.718143153,-1.24802436,-0.744831407,-0.096934546,-0.168776475,0.404215968,0.107294656,-0.528982319,0.956510711,-0.675903463,1.051402254,-1.232024897,-0.075896633,-0.647639819,-0.541371285,-1.087593941,-0.122355532,-1.086971394,-0.035181834,-0.673475529,0.550514078,-0.60929091,0.662562013,-0.690533323,0.513303941,-0.49511575,0.582271115,0.016120029,-0.135577087,0.128427548,-0.23396064,0.116225623,-0.172521528,0.00690633,-0.237579171,-0.21590332,-0.666299165,-0.541557772,-0.557907718,-0.152154485,-0.597635644,-0.054788099,-0.528377469,-0.818715796,0.642027483,-0.388722429,0.762590352,-0.798918794,0.708122606,-0.787214906,0.772547638,-1.126938926,-0.778169969,-0.745566497,-0.849857367,-1.31868347,-0.889787729,-0.801035455,-1.143439151,0.069098798,-0.186464259,0.065799298,-0.031740434,0.104957518,-0.232999072,-0.087596338,0.156815389,0.311767705,0.106864481,0.236065963,0.357011242,0.400729703,0.114810066,0.4026596,0.219709504,-0.559798406,0.979512421,-0.524001941,0.9831183,-0.562101831,0.95449901,-0.630083987,0.874309329,-0.766919867,0.790830075,-0.602131617,0.687360336,-0.522756846,0.922248537,-0.792568813,1.03795296
190,2018/12,231.4151952,278.2358439,272.9186942,287.4027241,277.8038941,262.6620837,263.2517944,254.8862436,246.6503949,295.9035242,214.3169956,259.0998437,254.9096946,268.6384038,285.0074939,271.3174438,259.5050945,300.5550442,261.9062945,302.8844843,-1.174563788,0.253427633,0.073643393,0.56859408,0.220564537,-0.282013718,-0.21708616,-0.549354827,-0.716369033,0.860860035,-1.688787794,-0.40448707,-0.467972691,-0.076541895,0.437210971,0.015566163,-0.329767207,1.020783916,-0.25755173,1.100872379,-1.211169565,0.160016397,-1.631886978,0.190938388,-1.358713257,0.186282377,-0.918759134,0.18085458,0.018610218,0.619367382,-0.498352995,0.72524104,-0.033746003,0.540911054,0.036352814,0.601072292,0.191802855,-0.256911741,0.329572556,-0.202823561,0.19528912,-0.266299678,0.35441219,-0.296082971,-0.179484308,-0.551467745,-0.157197117,-0.505831239,-0.161243674,-0.554061447,-0.133602578,-0.231759156,-0.831664778,0.820474194,-0.304740809,0.808720294,-0.66874417,0.810896474,-0.502586316,0.922324451,-1.596277277,-0.411293957,-1.791757104,-1.065324433,-1.830790815,-0.55103757,-1.027642644,-0.671334743,-0.451039406,-0.138651573,0.036415069,-0.053767925,-0.360458785,-0.075909285,-0.45465018,0.055711612,0.682245557,0.009480452,0.433039904,0.058191445,0.520632298,-0.014267738,0.343144085,0.022233876,-0.425265951,1.017013559,-0.688416662,1.021226744,-0.382496957,1.023668619,-0.583268436,1.016267079,-0.331074557,1.122115433,-0.31688048,0.618595598,-0.238750804,1.054982829,-0.244353729,1.007321969
191,2019/01,241.226995,283.351044,285.9389939,284.572804,278.7560941,261.1054437,268.3853943,255.1769636,252.8189947,298.9579242,211.7708957,269.4516838,247.6025948,272.6238439,285.9803939,268.4764838,267.5987943,300.9782442,272.5253942,302.4318443,-0.879476405,0.429293294,0.465225596,0.471298617,0.249201709,-0.335532548,-0.062694449,-0.539359584,-0.53084996,0.965873343,-1.765361102,-0.04858052,-0.68773186,0.060481494,0.46647069,-0.082108866,-0.086351243,1.035333953,0.061814995,1.085310166,-0.640729545,0.47269036,-0.695762719,0.303125497,-1.104464971,0.334793969,-0.726578807,-0.29189509,0.326584329,0.502005521,0.387033664,0.63203224,0.361820502,0.482571733,0.238991935,0.555638221,0.280204561,-0.32762492,0.12238884,-0.286049771,0.229965,-0.296943321,0.231272349,-0.218600862,-0.105774717,-0.515484872,-0.00759902,-0.520773494,-0.082491451,-0.545002468,-0.029263663,-0.298094671,-0.647577564,0.912392469,-0.211794509,0.925436893,-0.631204572,1.017557604,-0.416363526,0.921767754,-1.642968318,-0.085309874,-0.923926276,-0.463408393,-1.791508086,-0.172445615,-1.493245711,-0.730116891,-0.501154458,0.007152447,-0.008346077,-0.053350402,-0.551331764,-0.118281522,-0.632947705,0.043173277,0.499776966,-0.062915469,0.442440367,-0.065142258,0.484151031,-0.049099261,0.339595566,-0.028020686,-0.230719944,1.033575296,-0.202829829,1.031411769,-0.181787733,1.032423946,-0.245847842,0.938025838,0.159990692,1.103643212,-0.24634588,1.12806197,0.069223307,1.068406819,-0.156512315,1.018873433
192,2019/02,254.6198947,286.085284,285.8354939,281.753924,275.0300942,260.2075237,271.7594942,254.8641636,259.7120945,300.7832042,219.6161955,278.4051239,248.5754948,276.4326439,286.5185939,265.5398438,277.4312941,299.6571242,276.7481941,301.2321642,-0.476688352,0.523299183,0.462112859,0.374382721,0.137143209,-0.366403931,0.038780748,-0.550113959,-0.323541735,1.028628284,-1.529415705,0.259247648,-0.658472141,0.191431824,0.482656918,-0.183073468,0.209358687,0.989912534,0.188814629,1.044063975,-0.568514067,0.508141841,-0.981698659,0.142189439,-0.513543147,0.434392133,-0.877920037,0.455331534,0.50681175,0.347509435,0.274414872,0.610434925,0.648254479,0.391906026,0.806630492,0.408594285,0.205561149,-0.360229654,0.403531166,-0.14609107,0.20531213,-0.331989931,0.509550958,0.144188488,0.039963588,-0.50985464,0.063371363,-0.490281678,-0.086226734,-0.541434546,0.041021918,-0.566194913,-0.183032827,1.003146741,-0.488018711,0.755745509,-0.374154824,1.044987586,-0.376956287,1.080755372,-1.464608539,0.068338514,-1.452282104,0.067920991,-1.553010245,0.228414222,-2.06169358,-0.121925357,-0.835213297,0.105624564,-0.40204494,0.068211992,-0.763682621,0.086355255,-0.509807864,0.123514784,0.467715784,-0.168396909,0.336545085,-0.115358862,0.446113396,-0.141308537,0.273481051,-0.002033055,-0.035177862,1.02361801,0.043823381,1.026616583,-0.18346861,1.012901592,-0.017933304,0.853787452,0.394379722,1.080831285,0.098545282,0.986812744,0.17406026,1.100796466,-0.027831805,1.057804271
193,2019/03,271.8836942,285.746724,287.1188939,278.7105639,277.0172941,258.9600037,281.115894,252.8880036,269.3582943,300.8972842,238.5359951,283.998724,260.2502945,278.1659239,285.5870939,262.7688037,284.5520939,297.0737642,274.1192942,300.4998442,0.042516032,0.511659154,0.500710787,0.269748978,0.196907743,-0.409294908,0.320172093,-0.618056304,-0.03343473,1.032550468,-0.960407544,0.451561176,-0.307355507,0.251023714,0.454642293,-0.278344578,0.423514932,0.901094049,0.109751132,1.018886085,0.025645002,0.578943584,-0.107704613,0.866869832,-0.209117556,0.475233453,-0.00759902,0.480813076,0.412744865,0.212333268,0.685109274,0.406658498,0.548273395,0.225175257,0.7902575,0.209208174,0.089767366,-0.396731268,-0.029014644,-0.277041401,0.199584696,-0.332913542,0.471326558,-0.329181141,0.145921125,-0.556490671,0.221373849,-0.692463927,0.039216531,-0.590069625,0.318615725,-0.604746184,-0.024594559,0.959597849,-0.623173713,0.747546879,-0.147485381,1.061131801,-0.117914388,0.928536684,-0.932890956,0.430103035,-0.789705095,0.108648442,-0.946088958,0.454724228,-1.248522398,0.210903569,-0.487707438,0.273810337,-0.397313581,0.14454275,-0.567580246,0.277884347,-0.303184441,0.175477393,0.470019209,-0.267096767,0.156628937,-0.211793975,0.480851531,-0.25965727,0.441070763,-0.205151567,0.409196346,0.914391518,0.154014239,0.92547485,0.385290532,0.977260328,0.213280735,0.83450549,0.318179942,1.028716849,1.09069879,0.984510042,0.094374215,1.03072855,0.023652851,1.041419664
194,2019/04,285.2765939,283.034564,285.1730939,276.0168039,269.8343943,258.9894437,285.9803939,250.0470435,274.3055942,300.1318442,253.9574947,286.850724,271.6145942,277.8752039,284.8211939,260.1376037,287.2223939,294.0083241,267.3503943,300.9745642,0.445304084,0.418412397,0.442191348,0.177134832,-0.019116143,-0.408282732,0.46647069,-0.715731333,0.115354057,1.00623388,-0.496609863,0.549615771,0.034422918,0.241028471,0.431608046,-0.36880785,0.503823523,0.795701175,-0.09382181,1.035207431,0.411748789,0.411554901,-0.397811619,1.020505568,0.52922345,0.424637282,0.386473372,0.455078489,0.680813699,0.162888448,0.375890069,0.397941128,0.653110347,0.159839266,0.540616064,0.186396246,0.048866013,-0.400463669,-0.053543005,-0.307394043,0.058764514,-0.388304899,0.64800546,-0.404575635,0.445366339,-0.666526905,0.346754859,-0.680684723,0.406892921,-0.614792035,0.438954103,-0.663351201,0.039278786,0.937785446,-0.135034436,0.962786205,0.334677443,1.018392649,0.26476539,0.94881817,-0.693459295,0.540632705,-0.42115714,0.328366648,-0.724960184,0.514138986,-1.925417993,0.619101686,-0.079814498,0.275619602,-0.150535862,0.227566524,0.043076324,0.24486209,-0.372598456,0.200263064,0.478050068,-0.357724517,0.417413969,-0.381308229,0.393508156,-0.353055853,0.378504767,-0.297702453,0.517021524,0.800180056,-0.028765625,1.172749561,0.34887152,0.815729617,-0.166908854,0.805215633,-0.042025881,1.06267537,0.004229377,1.04977012,-0.080001262,1.079186498,0.06200176,1.051250428
195,2019/05,292.0661937,279.1116839,280.308594,274.1841639,263.6036944,260.1265637,286.2701939,247.1545635,275.5475941,299.1456042,262.3409945,288.2123241,273.9743942,277.1686439,285.8975939,257.3076836,284.3243939,291.4617641,260.1674945,302.7225643,0.649499573,0.283539883,0.295892751,0.114126847,-0.206502857,-0.369187416,0.475186351,-0.815177671,0.15270689,0.972325968,-0.244478238,0.596428933,0.105393301,0.216736236,0.463980501,-0.466103312,0.416666912,0.70814791,-0.309845696,1.095305409,0.619866326,0.287841633,0.030874398,1.124291612,0.635803534,0.288562809,0.126435397,0.336704452,-0.204261687,-0.010522685,0.109626622,-0.055045797,0.199211167,0.104789519,0.315689753,0.063821676,-0.098677678,-0.393871869,-0.139579031,-0.358281214,0.015310718,-0.379524268,0.049239542,-0.377107697,0.351486218,-0.830410927,0.267566852,-0.757711352,0.361945011,-0.82951262,0.408013506,-0.849920628,0.348809265,0.961343853,0.141563295,0.975716759,0.258477663,0.907394848,0.443934481,1.103263646,-0.284757043,0.708729912,-0.506446109,0.589558785,-0.33256867,0.559965276,0.074826232,0.51656821,0.294772166,0.242787128,0.004602906,0.228679918,0.153080418,0.242091257,0.022407756,0.220342115,0.468027058,-0.394441219,0.475310861,-0.416835623,0.449226132,-0.456373766,0.481723097,-0.382282449,0.484711324,0.681451756,0.39132924,0.711336266,0.412620355,0.703124985,0.296639808,0.690523388,-0.328459858,1.083285813,-0.003676972,1.026806366,-0.207747952,1.131718457,0.120209925,1.108235963
196,2019/06,295.4816937,274.5816039,272.9186942,273.6652839,261.3887945,261.6574437,286.7876939,244.1700835,279.2735941,297.4969642,274.0364942,287.4947241,271.0763943,276.9772839,287.9468938,254.1171236,278.3420941,289.9787241,258.6770946,304.7355243,0.752219865,0.127791229,0.073643393,0.096287237,-0.27311541,-0.31655424,0.490750032,-0.91778706,0.26476539,0.915644086,0.107260943,0.571757132,0.01823669,0.210157089,0.525612676,-0.575797937,0.236750765,0.657159521,-0.354669096,1.164512975,0.737029713,0.190305778,0.583758587,0.495641461,1.275719824,0.16743059,0.53700529,0.178678401,-0.103035509,-0.02236515,1.161482409,0.106371045,0.136582917,0.067579382,1.148471172,-0.003424798,-0.232338567,-0.362000963,-0.236509634,-0.314884148,-0.22262683,-0.32504387,-0.100981103,-0.302371117,0.319425036,-0.909057038,0.436650678,-0.920608502,0.461303548,-0.907526122,0.471388813,-0.863357271,0.26476539,0.903384098,0.286367779,0.862125255,0.251629644,0.907394848,0.519387204,0.88308996,0.114420236,0.707173691,0.107260943,0.434632525,0.014314642,0.605272825,0.504072542,0.503587047,0.07862377,0.218343066,0.018361199,0.419133573,0.057768438,0.218988329,0.0730831,0.216154235,0.450159953,-0.493432077,0.362007266,-0.49006659,0.516212213,-0.549987437,0.508243609,-0.542636505,0.366053823,0.588533956,0.248267889,0.605690348,0.256111984,0.64946698,0.334366169,0.666610719,-0.350249011,1.123519828,-0.341222076,1.348716439,-0.24858705,1.17051012,-0.342093642,1.136893209
197,2019/07,294.1154937,270.2944038,267.5573943,274.1032039,264.2660944,262.6804837,291.4037938,240.3649634,283.4963939,295.0976042,288.6920938,284.171684,266.4602944,277.6065639,290.8241938,250.4150435,270.7658943,289.8425641,262.5065945,306.0640043,0.711131748,-0.019606969,-0.087596338,0.111343362,-0.186581346,-0.281381107,0.629578062,-1.048610869,0.391765023,0.833151704,0.548024376,0.457507713,-0.120591341,0.231792361,0.61214674,-0.703079128,0.008898482,0.652478205,-0.23949786,1.210187438,0.711131748,-0.018885793,0.885631735,0.19312722,1.284559995,-0.099315866,0.805260888,0.217356194,0.082919346,0.109217791,0.046749353,0.103220645,0.022407756,-0.053654055,-0.018742615,0.34764861,-0.218019981,-0.292224048,-0.342155897,-0.386596851,-0.205444527,-0.267501638,-0.188573497,-0.302978423,0.487077003,-0.877780786,0.437709008,-0.99189103,0.539993517,-0.963689263,0.452587887,-0.971887893,0.272858504,0.862137907,0.402908619,0.769093586,0.366365097,0.822814852,0.216268961,0.861479993,0.321354932,0.693800309,0.538561658,0.702416461,0.322288753,0.535571823,0.546343499,0.67871888,-0.086226734,0.227490611,0.148473569,0.354202452,-0.147796654,0.222872556,0.248579162,0.24968258,0.642527044,-0.659504931,0.113237396,-0.617550216,0.614014382,-0.643234194,0.592287484,-0.653469829,0.101346744,0.570137649,0.208673885,0.615407242,0.279021721,0.563874807,0.19753029,0.797168831,-0.287433996,1.344566516,-0.27983892,1.428058422,-0.224556727,1.257392818,-0.188137714,1.033790384
198,2019/08,287.5121938,267.1774438,269.3168943,274.2246439,267.7643943,263.0742437,286.8704939,237.3657634,285.8561939,292.2824041,294.0947937,279.888164,260.1260945,279.3582439,294.0947937,246.1352035,264.0797944,290.8950441,271.5110942,305.7953643,0.512539184,-0.126771152,-0.034679824,0.115518589,-0.081370866,-0.267843247,0.493240221,-1.151726346,0.462735407,0.736362329,0.710509201,0.310236037,-0.311090791,0.292016861,0.710509201,-0.850224281,-0.192184271,0.688663513,0.031310182,1.200951327,0.437833518,-0.172154614,0.670728434,-0.044405292,0.457630519,-0.10903276,1.004725018,-0.06590139,-0.125509464,0.089404437,-0.421655177,0.0851786,-0.129057983,0.032684598,-0.033683748,0.152880553,-0.13652855,-0.26287093,-0.082927234,-0.232594202,-0.127128087,-0.239945133,-0.164418665,-0.24222253,0.551199367,-1.083543609,0.329883829,-1.076812635,0.487326022,-1.048383129,0.214712593,-1.115034949,0.3835474,0.774306295,0.417040441,0.736362329,0.455638368,0.774205077,0.249139455,0.667635547,0.835329919,0.489568402,0.518204364,0.668432636,0.71524056,0.431039298,0.500275004,0.377001727,-0.471645719,0.257564904,-0.311090791,0.243799304,-0.304242771,0.281869792,-0.053854278,0.277985564,0.681373991,-0.854968859,0.467404511,-0.486587234,0.671849019,-0.813697363,0.65130496,-0.546950908,-0.130552096,0.504422092,0.164784306,0.609359487,-0.131299153,0.630906194,-0.030197484,0.814464396,-0.035426881,1.188159947,-0.307853545,1.879185473,0.032493021,1.242146909,0.275473202,1.107957614
199,2019/09,281.674794,265.1019237,272.8358942,273.7204839,263.4380944,264.2408037,271.6352942,237.0713634,285.5042939,289.5260841,286.3736939,276.9772839,253.4606947,282.302244,294.3845937,241.8001634,259.1117945,292.8307241,281.695494,303.7198443,0.336980868,-0.198129593,0.071153204,0.098185067,-0.211483235,-0.227735755,0.035045465,-1.161848111,0.452152104,0.641597308,0.478299087,0.210157089,-0.511550996,0.393234507,0.719224862,-0.999267266,-0.341595605,0.755214116,0.337603415,1.129592886,0.351548473,-0.168510779,0.122700114,-0.241526659,0.290787864,-0.298297107,0.195351375,-0.171572613,0.032679785,0.075309879,0.151773069,0.002078912,0.040337116,0.079598977,0.099665867,0.227237567,-0.069604723,-0.261137578,-0.160247599,-0.218600862,-0.167967184,-0.223952745,-0.154146636,-0.222814047,0.115478566,-1.148487381,-0.015007332,-0.931881618,0.225669424,-1.105166229,0.157375994,-1.129711508,0.550016527,0.633095025,-0.209926867,0.633942723,0.516025449,0.606474784,0.054157665,0.594644972,0.709015088,0.220063766,0.363314615,0.492162105,0.541425376,0.318928103,-0.11729184,0.220164984,-0.481855494,0.348686091,-0.362015154,0.382087914,-0.47046288,0.336046537,-0.362948974,0.368676576,0.686043095,-0.922999769,0.555121414,-0.938941549,0.649997611,-0.883904453,0.45196534,-0.57426702,-0.304242771,0.717434629,0.010268085,0.832050962,-0.35840438,0.689802212,0.246960539,0.839110893,0.210603782,1.158212176,0.16733675,1.244917743,0.269683513,1.231291317,0.324343159,1.042166144
200,2019/10,274.0364942,264.3880037,279.356394,272.0571238,257.2487946,266.5076838,253.1087947,240.0742434,284.0138939,287.0347241,278.7974941,275.4132839,257.8904946,284.455044,290.7413938,238.1128034,252.2186947,295.9918442,282.502794,301.4971243,0.107260943,-0.222674872,0.267255579,0.040997097,-0.397624855,-0.149798167,-0.522134299,-1.058606111,0.407328704,0.555941874,0.250446804,0.156385214,-0.378325891,0.467249911,0.609656551,-1.126042368,-0.54890383,0.863896564,0.361882757,1.053173563,0.025707257,-0.248346198,0.045442003,-0.273802436,0.071838006,-0.260783316,-0.290422223,-0.249143287,-0.02552838,0.033431078,-0.106770792,0.032899685,0.275099674,0.021297613,-0.109385491,0.200085933,-0.344334812,-0.149798167,-0.270811985,-0.165562815,-0.358777908,-0.171547309,-0.01208136,-0.230595153,-0.276477165,-1.0232685,-0.29565162,-1.047446866,-0.327090254,-0.927238258,0.307907912,-0.811217531,0.446611434,0.531700248,0.390395419,0.573136222,0.462673152,0.481546904,0.308032422,0.361679906,0.389399344,0.174035041,0.579400756,-0.014103259,0.406021355,0.292953124,0.82175839,0.437517228,-0.353299492,0.474550234,-0.302561894,0.411972424,-0.469529059,0.477460242,-0.298266318,0.436871965,0.577408605,-1.093032763,0.534950884,-1.126244804,0.639912346,-0.888269464,0.391142476,-0.602215743,-0.531534762,0.848283742,-0.324351047,0.897930998,-0.514788242,0.993948588,0.107634471,0.911101944,0.364684219,1.14619258,0.235443416,1.231329273,0.27927074,1.049795424,0.170200467,0.973135709
201,2019/11,265.5287944,265.1828837,281.964594,269.9264038,246.4433949,270.6918438,226.8197953,247.7544035,281.405694,285.007044,269.3168943,275.5347239,267.7436943,284.852484,280.536294,236.2396833,242.158495,300.9414442,271.8422942,301.1696042,-0.148605966,-0.195346108,0.345696529,-0.032259175,-0.722594505,-0.005942587,-1.312769272,-0.794554576,0.328887754,0.48622822,-0.034679824,0.160560442,-0.081993413,0.480914294,0.30274077,-1.190442096,-0.85146178,1.034068732,0.041270937,1.0419131,-0.110008038,-0.238996218,-0.473886889,-0.267615507,-0.052111146,-0.263946368,-0.562724378,-0.248751069,0.260718833,-0.02729951,0.034858701,-0.01932862,0.38012339,-0.013609823,0.225109132,0.17442726,-0.592668899,-0.030804171,-0.317067244,-0.05695628,-0.578412568,-0.028197817,-0.472641795,-0.024553981,-0.7528503,-0.824160737,-0.997635868,-0.798299629,-1.159249126,-0.907348991,-0.15539173,-0.567763786,0.336731849,0.511140413,0.311145158,0.492377192,0.467840294,0.494781111,0.264142843,0.430824211,-0.026026418,0.179766491,0.621484948,0.007190403,0.195787158,0.143011833,0.60872273,0.21549632,-0.097992877,0.475840759,-0.10608599,0.319016668,-0.081993413,0.475764846,0.010019067,0.470552137,0.425942866,-1.115072906,0.273107523,-1.151485954,0.621422694,-0.923973989,0.16827057,-0.575114718,-0.778499245,0.980145031,-0.759262536,1.000034299,-0.779806594,0.991253668,-0.757706168,1.04311506,0.133781454,1.085183644,0.055029231,1.299284271,0.159990692,1.067268121,0.133905964,1.079844413
202,2019/12,251.7839947,268.4212838,281.923194,267.8104038,230.2766953,277.7537639,189.7460962,262.0180837,278.8181941,283.439364,254.1230947,278.3572839,276.1892941,283.752164,262.7963945,237.5203234,227.3786953,308.5222443,250.3970948,304.6508843,-0.561977321,-0.084006696,0.344451434,-0.105009358,-1.208803885,0.236853243,-2.427751347,-0.304155078,0.251069351,0.432329823,-0.491629485,0.257602861,0.172005854,0.443084198,-0.230782199,-1.14641242,-1.295960497,1.294704172,-0.603687985,1.161602967,-0.515908827,-0.130174596,-0.678020124,-0.263301105,-0.397126817,-0.221561478,-0.734173883,-0.215969203,0.352233275,-0.090889496,0.21994199,-0.090459321,0.24789436,-0.09773434,0.18171759,0.153677642,-0.618006571,0.158953612,-0.947396307,0.130005365,-1.125507067,0.144150531,-0.981574149,0.121996519,-2.157877126,-0.673030139,-1.658781018,-0.539157149,-1.703230889,-0.346109792,-2.264643975,-0.618878698,0.21981748,0.412326686,0.378318003,0.423625106,0.264827645,0.404406405,0.396807656,0.412339338,-0.491629485,0.237776854,-0.209864612,0.388565843,-0.391337128,0.202578418,-0.021481823,0.395676383,0.111494264,0.465820212,0.134092728,0.417564699,0.165033325,0.450270651,-0.09276348,0.358061375,-0.152465758,-1.040867719,-0.160309853,-1.020320536,-0.098988952,-0.916370013,-0.088779178,-0.74037783,-0.843244156,1.186413943,-0.646145706,1.316491271,-1.21440681,1.139562825,-0.755527253,1.29899327,-0.424207621,1.135703902,-0.505699052,1.552897737,-0.39743809,1.002577392,-0.484719211,1.107122569
